InstrumentID,ExchangeID,UpdateMicroSecond,BidLevelCount,AskLevelCount,BidLevels,AskLevels,Status,h_extra_nano,h_nano,h_msg_type,h_request_id,h_source,h_is_last,h_error_id,j_name
btc_usdt,kucoin,1575637863801694825,20,20,4000000@736250000000;12168@736240000000;2000000@736190000000;1000000@736100000000;3000000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,1510447@736370000000;42730000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863801868486,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863805386965,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;3000000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,1510447@736370000000;42730000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863809204472,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863805774869,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;1000000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,1510447@736370000000;42730000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863809310378,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863806160769,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,1510447@736370000000;42730000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863809405234,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863806545888,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,1510447@736370000000;30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863809510082,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863807311191,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;,1510447@736370000000;30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;,-67079984,0,1575637863809610900,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863807694432,20,20,4000000@736250000000;12168@736240000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67088944,0,1575637863809721430,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863833480478,20,20,4000000@736250000000;12168@736240000000;1000000@736200000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863834195419,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863834212159,20,20,1510447@736370000000;4000000@736250000000;12168@736240000000;1000000@736200000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;15054547@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863834304864,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863834656285,20,20,1510447@736370000000;4000000@736250000000;12168@736240000000;1000000@736200000000;2500000@736190000000;1000000@736100000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863834732630,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863835792818,20,20,1510447@736370000000;4000000@736250000000;12168@736240000000;1000000@736200000000;2500000@736190000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863835872986,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863859136624,20,20,1510447@736370000000;4000000@736250000000;12168@736240000000;1000000@736200000000;3000000@736190000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863859227216,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863859927565,20,20,1510447@736370000000;4000000@736360000000;4000000@736250000000;12168@736240000000;1000000@736200000000;3000000@736190000000;500000@736090000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863860071871,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863860341428,20,20,1510447@736370000000;4000000@736360000000;4000000@736250000000;12168@736240000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;10007491@735830000000;40079880@735780000000;430164@735760000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863860424478,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863874794143,20,20,1510447@736370000000;4000000@736360000000;4000000@736250000000;12168@736240000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863905126845,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863875186879,20,20,1510447@736370000000;4000000@736360000000;12168@736240000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;13791046@735920000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863905261722,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863875569899,20,20,1510447@736370000000;4000000@736360000000;12168@736240000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863905368433,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863875951227,20,20,1510447@736370000000;4000000@736360000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863905477892,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863876670157,20,20,1510447@736370000000;4000000@736360000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;644698070@736990000000;172012944@737070000000;693784@737090000000;,-67101584,0,1575637863905584665,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863877052599,20,20,1510447@736370000000;4000000@736360000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;,-67080432,0,1575637863905687067,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863902124893,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;,-67091184,0,1575637863905792650,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863902858427,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;14909859@735930000000;12032451@735910000000;11620000@735880000000;11090000@735840000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;,-67091184,0,1575637863905889760,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863903243832,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;14909859@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;,-67091184,0,1575637863905993662,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863903998935,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;128968145@736760000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;,-67091184,0,1575637863906106001,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637863915938214,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2006445@736500000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;1031396524@737110000000;,-67082224,0,1575637863958798145,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864094552070,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;4012890@736530000000;14852408@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;1031396524@737110000000;51984533@737220000000;,-67083568,0,1575637864148647250,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864094950126,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;4012890@736530000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;1031396524@737110000000;51984533@737220000000;,-67080432,0,1575637864148769833,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864095332299,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;1031396524@737110000000;51984533@737220000000;30187784@737420000000;,-67084464,0,1575637864148872352,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864095711072,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;51984533@737220000000;30187784@737420000000;98999999@737550000000;,-67094048,0,1575637864148983477,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864112154927,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;50087371@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;51984533@737220000000;98999999@737550000000;98999999@737660000000;,-67083568,0,1575637864149098145,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864112851643,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;40079880@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;172012944@737070000000;693784@737090000000;30187784@737100000000;51984533@737220000000;98999999@737550000000;98999999@737660000000;,-67084464,0,1575637864149202630,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864115274704,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;40079880@736680000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;693784@737090000000;30187784@737100000000;51984533@737220000000;98999999@737550000000;98999999@737660000000;25100000@737670000000;,-67079984,0,1575637864149310320,106,-1,20,1,0,TD_MOCK
btc_usdt,kucoin,1575637864115668908,20,20,1510447@736370000000;4000000@736300000000;1000000@736200000000;3000000@736190000000;12500000@736040000000;11860000@736030000000;16000000@736010000000;15280000@735980000000;4010817@735950000000;800000@735940000000;2006542@735930000000;12032451@735910000000;11620000@735880000000;21097491@735830000000;40079880@735780000000;430164@735760000000;129094679@735740000000;2880000@735700000000;612672@735660000000;387331935@735650000000;,30690000@736390000000;12030000@736410000000;2814088@736560000000;7277147@736570000000;7277147@736580000000;11626774@736620000000;693784@736630000000;1345386@736660000000;353@736710000000;10064881@736800000000;386857172@736840000000;9524352@736870000000;12500000@736910000000;693784@737090000000;30187784@737100000000;51984533@737220000000;98999999@737550000000;98999999@737660000000;25100000@737670000000;12050910@738140000000;,-67084912,0,1575637864149414156,106,-1,20,1,0,TD_MOCK
